order_id,customer_id,order_date,product_id,quantity,unit_price,discount_pct,net_revenue,channel,month
O003227,C0687,2025-10-24,P008,1,25.0,0.0,25.0,DTC,2025-10
O003228,C2204,2025-05-01,P008,1,25.0,0.0,25.0,DTC,2025-05
O003229,C2192,2025-04-24,P009,1,32.0,0.0,32.0,DTC,2025-04
O003230,C0435,2024-01-18,P011,1,20.0,0.0,20.0,DTC,2024-01
O003231,C1297,2025-06-14,P005,1,25.0,0.0,25.0,DTC,2025-06
O003232,C0792,2024-01-29,P010,2,28.0,0.0,56.0,DTC,2024-01
O003233,C2948,2025-05-23,P010,1,28.0,0.0,28.0,DTC,2025-05
O003234,C0552,2025-07-18,P003,1,25.0,0.0,25.0,DTC,2025-07
O003235,C2445,2024-04-20,P004,1,32.0,0.0,32.0,DTC,2024-04
O003236,C2430,2025-05-30,P007,1,32.0,0.0,32.0,DTC,2025-05
O003237,C2809,2024-08-08,P010,1,28.0,0.0,28.0,DTC,2024-08
O003238,C0036,2024-01-13,P002,1,25.0,0.0,25.0,DTC,2024-01
O003239,C2758,2025-03-14,P007,1,32.0,0.0,32.0,DTC,2025-03
O003240,C2977,2024-03-15,P003,1,25.0,0.0,25.0,DTC,2024-03
O003241,C2397,2024-08-01,P005,1,25.0,0.05,23.75,DTC,2024-08
O003242,C0471,2024-11-27,P003,1,25.0,0.0,25.0,DTC,2024-11
O003243,C1961,2024-11-06,P006,1,25.0,0.0,25.0,DTC,2024-11
O003244,C1489,2024-12-25,P004,1,32.0,0.0,32.0,DTC,2024-12
O003245,C0134,2024-09-23,P011,1,20.0,0.0,20.0,DTC,2024-09
O003246,C2132,2025-11-28,P004,1,32.0,0.1,28.8,DTC,2025-11
O003247,C0388,2025-12-10,P011,1,20.0,0.15,17.0,DTC,2025-12
O003248,C1338,2025-01-27,P001,1,25.0,0.15,21.25,DTC,2025-01
O003249,C1623,2025-11-04,P010,2,28.0,0.0,56.0,Subscription,2025-11
O003250,C0125,2025-03-31,P006,2,25.0,0.15,42.5,DTC,2025-03
O003251,C1157,2024-12-04,P007,2,32.0,0.05,60.8,DTC,2024-12
O003252,C2951,2025-10-11,P001,1,25.0,0.0,25.0,Subscription,2025-10
O003253,C1354,2024-11-06,P005,1,25.0,0.0,25.0,DTC,2024-11
O003254,C0193,2024-04-05,P005,1,25.0,0.0,25.0,DTC,2024-04
O003255,C0818,2025-06-22,P001,1,25.0,0.0,25.0,Subscription,2025-06
O003256,C0705,2024-12-13,P003,1,25.0,0.0,25.0,DTC,2024-12
O003257,C1139,2025-08-21,P002,1,25.0,0.05,23.75,DTC,2025-08
O003258,C2606,2024-01-14,P011,1,20.0,0.15,17.0,DTC,2024-01
O003259,C1457,2025-06-07,P007,1,32.0,0.0,32.0,DTC,2025-06
O003260,C0753,2024-12-11,P005,1,25.0,0.0,25.0,DTC,2024-12
O003261,C2727,2025-08-12,P009,1,32.0,0.0,32.0,DTC,2025-08
O003262,C2439,2024-04-06,P001,1,25.0,0.0,25.0,Subscription,2024-04
O003263,C1045,2025-01-12,P006,2,25.0,0.0,50.0,DTC,2025-01
O003264,C1604,2024-12-30,P004,1,32.0,0.0,32.0,DTC,2024-12
O003265,C2609,2025-05-20,P008,1,25.0,0.0,25.0,Subscription,2025-05
O003266,C1465,2024-11-22,P010,1,28.0,0.0,28.0,DTC,2024-11
O003267,C0223,2024-02-22,P007,1,32.0,0.05,30.4,Subscription,2024-02
O003268,C1091,2025-08-20,P008,1,25.0,0.0,25.0,Subscription,2025-08
O003269,C1429,2025-07-03,P007,3,32.0,0.15,81.6,DTC,2025-07
O003270,C1711,2024-08-13,P002,1,25.0,0.0,25.0,DTC,2024-08
O003271,C1457,2025-06-11,P007,1,32.0,0.0,32.0,DTC,2025-06
O003272,C2180,2025-11-02,P005,1,25.0,0.15,21.25,DTC,2025-11
O003273,C2113,2024-03-14,P006,1,25.0,0.0,25.0,Subscription,2024-03
O003274,C0389,2025-08-24,P005,1,25.0,0.0,25.0,Subscription,2025-08
O003275,C2161,2025-01-24,P006,1,25.0,0.0,25.0,Subscription,2025-01
O003276,C1264,2025-12-24,P004,3,32.0,0.0,96.0,DTC,2025-12
O003277,C1591,2025-07-05,P002,1,25.0,0.0,25.0,DTC,2025-07
O003278,C1300,2025-03-15,P003,1,25.0,0.0,25.0,Subscription,2025-03
O003279,C2977,2024-12-08,P001,1,25.0,0.15,21.25,DTC,2024-12
O003280,C2318,2024-03-28,P012,1,79.0,0.0,79.0,DTC,2024-03
O003281,C1354,2024-12-08,P002,1,25.0,0.15,21.25,DTC,2024-12
O003282,C1926,2025-01-05,P007,2,32.0,0.0,64.0,DTC,2025-01
O003283,C1321,2025-11-24,P011,1,20.0,0.0,20.0,DTC,2025-11
O003284,C0498,2024-06-09,P010,1,28.0,0.0,28.0,DTC,2024-06
O003285,C1591,2025-04-02,P007,2,32.0,0.05,60.8,DTC,2025-04
O003286,C0024,2025-12-15,P005,1,25.0,0.0,25.0,DTC,2025-12
O003287,C0962,2025-04-08,P003,1,25.0,0.0,25.0,Subscription,2025-04
O003288,C1615,2025-11-18,P004,1,32.0,0.0,32.0,Subscription,2025-11
O003289,C1893,2025-05-09,P009,1,32.0,0.0,32.0,Subscription,2025-05
O003290,C2253,2024-12-22,P003,2,25.0,0.0,50.0,DTC,2024-12
O003291,C2349,2025-08-29,P002,1,25.0,0.0,25.0,DTC,2025-08
O003292,C0691,2025-02-01,P005,1,25.0,0.0,25.0,DTC,2025-02
O003293,C2442,2024-08-16,P011,2,20.0,0.05,38.0,DTC,2024-08
O003294,C1650,2024-01-11,P007,1,32.0,0.0,32.0,DTC,2024-01
O003295,C2025,2024-08-23,P005,2,25.0,0.0,50.0,DTC,2024-08
O003296,C1749,2025-03-06,P010,2,28.0,0.0,56.0,Subscription,2025-03
O003297,C0891,2025-03-24,P007,2,32.0,0.0,64.0,DTC,2025-03
O003298,C1918,2025-06-24,P004,1,32.0,0.15,27.2,DTC,2025-06
O003299,C0889,2025-09-05,P005,1,25.0,0.0,25.0,DTC,2025-09
O003300,C0279,2025-04-25,P004,1,32.0,0.0,32.0,DTC,2025-04
O003301,C0649,2024-02-14,P006,2,25.0,0.0,50.0,DTC,2024-02
O003302,C2938,2025-09-18,P001,1,25.0,0.0,25.0,DTC,2025-09
O003303,C2828,2024-06-08,P003,1,25.0,0.0,25.0,DTC,2024-06
O003304,C2815,2025-12-12,P008,1,25.0,0.05,23.75,DTC,2025-12
O003305,C2776,2024-11-08,P009,1,32.0,0.0,32.0,DTC,2024-11
O003306,C2310,2025-08-31,P010,1,28.0,0.0,28.0,DTC,2025-08
O003307,C0862,2025-04-09,P002,1,25.0,0.0,25.0,DTC,2025-04
O003308,C1347,2025-01-11,P003,1,25.0,0.05,23.75,DTC,2025-01
O003309,C2441,2024-06-19,P011,1,20.0,0.0,20.0,DTC,2024-06
O003310,C0977,2025-10-13,P007,1,32.0,0.1,28.8,Subscription,2025-10
O003311,C0425,2025-07-02,P002,2,25.0,0.0,50.0,DTC,2025-07
O003312,C0057,2025-07-28,P005,1,25.0,0.0,25.0,DTC,2025-07
O003313,C0606,2025-02-24,P011,1,20.0,0.1,18.0,DTC,2025-02
O003314,C0186,2024-04-18,P003,1,25.0,0.0,25.0,DTC,2024-04
O003315,C2080,2025-06-11,P012,2,79.0,0.0,158.0,DTC,2025-06
O003316,C0461,2025-01-02,P006,2,25.0,0.0,50.0,DTC,2025-01
O003317,C2110,2025-10-16,P005,1,25.0,0.0,25.0,DTC,2025-10
O003318,C0429,2025-02-08,P012,1,79.0,0.0,79.0,DTC,2025-02
O003319,C0273,2025-02-24,P006,1,25.0,0.0,25.0,DTC,2025-02
O003320,C2850,2025-03-22,P009,1,32.0,0.0,32.0,DTC,2025-03
O003321,C2701,2025-01-14,P010,1,28.0,0.0,28.0,DTC,2025-01
O003322,C2313,2024-11-19,P004,3,32.0,0.1,86.4,DTC,2024-11
O003323,C1737,2025-03-05,P001,2,25.0,0.0,50.0,DTC,2025-03
O003324,C2477,2024-03-25,P009,2,32.0,0.0,64.0,DTC,2024-03
O003325,C0443,2024-12-03,P009,3,32.0,0.0,96.0,DTC,2024-12
O003326,C2319,2025-02-06,P009,1,32.0,0.0,32.0,DTC,2025-02
O003327,C2509,2025-10-07,P011,2,20.0,0.0,40.0,DTC,2025-10
O003328,C1689,2024-11-24,P011,1,20.0,0.0,20.0,DTC,2024-11
O003329,C1266,2024-03-25,P001,1,25.0,0.0,25.0,Subscription,2024-03
O003330,C1407,2025-09-01,P008,2,25.0,0.0,50.0,DTC,2025-09
O003331,C1263,2024-10-09,P006,2,25.0,0.0,50.0,Subscription,2024-10
O003332,C2336,2024-06-27,P005,1,25.0,0.0,25.0,DTC,2024-06
O003333,C0979,2024-01-14,P005,1,25.0,0.0,25.0,DTC,2024-01
O003334,C0211,2024-09-26,P006,2,25.0,0.05,47.5,DTC,2024-09
O003335,C0048,2025-10-07,P010,1,28.0,0.15,23.8,DTC,2025-10
O003336,C2848,2024-02-24,P004,2,32.0,0.0,64.0,DTC,2024-02
O003337,C2182,2024-12-18,P008,1,25.0,0.0,25.0,Subscription,2024-12
O003338,C0854,2024-01-08,P005,2,25.0,0.0,50.0,DTC,2024-01
O003339,C0431,2025-01-08,P012,1,79.0,0.0,79.0,DTC,2025-01
O003340,C2799,2024-01-27,P003,1,25.0,0.0,25.0,DTC,2024-01
O003341,C0485,2024-04-01,P008,1,25.0,0.0,25.0,DTC,2024-04
O003342,C0979,2025-11-20,P008,1,25.0,0.0,25.0,DTC,2025-11
O003343,C1370,2024-07-11,P007,1,32.0,0.15,27.2,Subscription,2024-07
O003344,C2915,2025-04-21,P004,2,32.0,0.05,60.8,DTC,2025-04
O003345,C0402,2024-10-03,P007,1,32.0,0.0,32.0,DTC,2024-10
O003346,C0893,2024-02-20,P007,1,32.0,0.0,32.0,DTC,2024-02
O003347,C1658,2024-01-22,P010,1,28.0,0.1,25.2,DTC,2024-01
O003348,C1766,2025-09-11,P003,1,25.0,0.15,21.25,DTC,2025-09
O003349,C2982,2024-05-22,P009,1,32.0,0.05,30.4,DTC,2024-05
O003350,C1174,2024-11-20,P005,1,25.0,0.0,25.0,Subscription,2024-11
O003351,C2478,2025-06-01,P009,1,32.0,0.0,32.0,DTC,2025-06
O003352,C2065,2024-01-19,P009,1,32.0,0.0,32.0,DTC,2024-01
O003353,C0555,2024-09-24,P010,1,28.0,0.0,28.0,DTC,2024-09
O003354,C2646,2025-07-14,P003,1,25.0,0.15,21.25,DTC,2025-07
O003355,C2537,2025-10-24,P008,1,25.0,0.1,22.5,DTC,2025-10
O003356,C1662,2024-12-07,P012,1,79.0,0.05,75.05,DTC,2024-12
O003357,C1533,2025-06-10,P005,2,25.0,0.0,50.0,Subscription,2025-06
O003358,C2792,2025-10-31,P009,3,32.0,0.0,96.0,DTC,2025-10
O003359,C0095,2025-02-12,P006,1,25.0,0.15,21.25,DTC,2025-02
O003360,C0395,2025-09-06,P005,2,25.0,0.0,50.0,DTC,2025-09
O003361,C0017,2025-07-07,P007,1,32.0,0.0,32.0,Subscription,2025-07
O003362,C0631,2025-05-25,P009,1,32.0,0.0,32.0,DTC,2025-05
O003363,C1790,2024-01-03,P009,3,32.0,0.0,96.0,Subscription,2024-01
O003364,C2644,2024-02-21,P006,1,25.0,0.0,25.0,DTC,2024-02
O003365,C0997,2024-08-07,P008,2,25.0,0.0,50.0,Subscription,2024-08
O003366,C2704,2025-02-14,P010,2,28.0,0.0,56.0,DTC,2025-02
O003367,C2847,2024-07-12,P009,1,32.0,0.0,32.0,DTC,2024-07
O003368,C1810,2025-11-09,P006,2,25.0,0.0,50.0,DTC,2025-11
O003369,C0256,2025-10-06,P012,1,79.0,0.0,79.0,DTC,2025-10
O003370,C2881,2025-02-12,P005,1,25.0,0.0,25.0,DTC,2025-02
O003371,C0829,2025-07-15,P001,1,25.0,0.0,25.0,DTC,2025-07
O003372,C2914,2024-01-28,P006,1,25.0,0.0,25.0,DTC,2024-01
O003373,C0016,2024-05-01,P003,1,25.0,0.0,25.0,Subscription,2024-05
O003374,C0127,2025-05-29,P011,1,20.0,0.1,18.0,DTC,2025-05
O003375,C0124,2024-02-17,P008,1,25.0,0.1,22.5,DTC,2024-02
O003376,C1524,2025-07-04,P010,1,28.0,0.0,28.0,Subscription,2025-07
O003377,C1646,2025-10-03,P011,1,20.0,0.0,20.0,DTC,2025-10
O003378,C1339,2024-05-08,P011,1,20.0,0.1,18.0,Subscription,2024-05
O003379,C0612,2024-09-19,P008,1,25.0,0.0,25.0,Subscription,2024-09
O003380,C2189,2025-08-20,P004,2,32.0,0.0,64.0,DTC,2025-08
O003381,C0034,2024-02-20,P011,1,20.0,0.15,17.0,DTC,2024-02
O003382,C2297,2024-02-27,P006,1,25.0,0.0,25.0,DTC,2024-02
O003383,C1229,2024-07-14,P012,1,79.0,0.0,79.0,DTC,2024-07
O003384,C2849,2024-10-23,P010,1,28.0,0.0,28.0,DTC,2024-10
O003385,C0185,2024-04-28,P010,1,28.0,0.0,28.0,Subscription,2024-04
O003386,C2611,2025-09-08,P009,1,32.0,0.0,32.0,DTC,2025-09
O003387,C0917,2025-09-19,P009,2,32.0,0.0,64.0,DTC,2025-09
O003388,C2945,2024-03-23,P010,1,28.0,0.0,28.0,DTC,2024-03
O003389,C0159,2025-08-06,P008,1,25.0,0.1,22.5,DTC,2025-08
O003390,C2987,2025-01-21,P011,1,20.0,0.05,19.0,DTC,2025-01
O003391,C2439,2024-11-29,P004,1,32.0,0.0,32.0,Subscription,2024-11
O003392,C1770,2024-05-14,P004,1,32.0,0.0,32.0,DTC,2024-05
O003393,C2928,2024-07-08,P012,1,79.0,0.0,79.0,DTC,2024-07
O003394,C2471,2025-08-02,P005,1,25.0,0.0,25.0,Subscription,2025-08
O003395,C0789,2024-07-16,P011,1,20.0,0.0,20.0,DTC,2024-07
O003396,C0631,2025-10-05,P012,1,79.0,0.0,79.0,DTC,2025-10
O003397,C1194,2024-11-14,P011,1,20.0,0.0,20.0,DTC,2024-11
O003398,C1434,2024-12-28,P008,1,25.0,0.0,25.0,Subscription,2024-12
O003399,C2397,2024-08-01,P004,1,32.0,0.0,32.0,DTC,2024-08
O003400,C2337,2025-11-30,P002,1,25.0,0.0,25.0,DTC,2025-11
O003401,C0373,2025-09-02,P007,1,32.0,0.0,32.0,DTC,2025-09
O003402,C1807,2024-09-02,P010,2,28.0,0.0,56.0,DTC,2024-09
O003403,C2406,2024-04-01,P001,1,25.0,0.15,21.25,DTC,2024-04
O003404,C1446,2024-06-13,P012,1,79.0,0.0,79.0,DTC,2024-06
O003405,C0550,2025-01-09,P003,1,25.0,0.0,25.0,DTC,2025-01
O003406,C0543,2025-03-06,P008,2,25.0,0.0,50.0,DTC,2025-03
O003407,C2481,2024-07-12,P004,1,32.0,0.05,30.4,DTC,2024-07
O003408,C2606,2024-09-18,P005,2,25.0,0.0,50.0,DTC,2024-09
O003409,C1274,2024-07-29,P007,1,32.0,0.15,27.2,Subscription,2024-07
O003410,C0773,2025-06-14,P005,1,25.0,0.0,25.0,DTC,2025-06
O003411,C1116,2024-03-07,P002,1,25.0,0.0,25.0,Subscription,2024-03
O003412,C2994,2025-09-22,P008,1,25.0,0.0,25.0,Subscription,2025-09
O003413,C0894,2025-08-02,P012,1,79.0,0.0,79.0,DTC,2025-08
O003414,C1590,2024-09-03,P003,1,25.0,0.0,25.0,DTC,2024-09
O003415,C1288,2025-09-01,P005,1,25.0,0.15,21.25,DTC,2025-09
O003416,C2872,2025-02-21,P010,2,28.0,0.0,56.0,DTC,2025-02
O003417,C0186,2024-06-23,P008,1,25.0,0.0,25.0,DTC,2024-06
O003418,C2887,2025-08-20,P009,1,32.0,0.0,32.0,DTC,2025-08
O003419,C2200,2024-10-25,P003,1,25.0,0.05,23.75,DTC,2024-10
O003420,C1458,2024-04-08,P008,1,25.0,0.0,25.0,DTC,2024-04
O003421,C0193,2025-11-09,P006,2,25.0,0.1,45.0,DTC,2025-11
O003422,C1296,2024-04-22,P004,1,32.0,0.0,32.0,DTC,2024-04
O003423,C0640,2025-09-25,P001,1,25.0,0.15,21.25,DTC,2025-09
O003424,C1094,2024-06-09,P005,2,25.0,0.0,50.0,DTC,2024-06
O003425,C0031,2024-10-08,P001,1,25.0,0.0,25.0,DTC,2024-10
O003426,C0344,2025-10-08,P006,1,25.0,0.0,25.0,DTC,2025-10
O003427,C2458,2024-06-11,P008,1,25.0,0.0,25.0,DTC,2024-06
O003428,C0801,2024-11-03,P005,1,25.0,0.0,25.0,DTC,2024-11
O003429,C2638,2024-11-09,P010,1,28.0,0.0,28.0,DTC,2024-11
O003430,C2552,2025-09-20,P006,1,25.0,0.0,25.0,DTC,2025-09
O003431,C1147,2025-03-25,P012,1,79.0,0.15,67.15,DTC,2025-03
O003432,C1157,2024-12-31,P003,1,25.0,0.0,25.0,Subscription,2024-12
O003433,C0721,2025-05-30,P006,1,25.0,0.0,25.0,DTC,2025-05
O003434,C2354,2025-06-25,P008,1,25.0,0.0,25.0,DTC,2025-06
O003435,C0628,2025-05-03,P002,2,25.0,0.0,50.0,DTC,2025-05
O003436,C0063,2025-06-28,P003,1,25.0,0.0,25.0,DTC,2025-06
O003437,C0491,2024-07-18,P009,1,32.0,0.0,32.0,DTC,2024-07
O003438,C2915,2024-01-18,P012,2,79.0,0.0,158.0,DTC,2024-01
O003439,C2193,2025-03-04,P001,1,25.0,0.0,25.0,Subscription,2025-03
O003440,C1838,2025-10-21,P002,2,25.0,0.0,50.0,DTC,2025-10
O003441,C1711,2024-08-24,P006,1,25.0,0.0,25.0,Subscription,2024-08
O003442,C1139,2025-07-26,P004,1,32.0,0.0,32.0,DTC,2025-07
O003443,C2148,2025-12-01,P006,1,25.0,0.0,25.0,DTC,2025-12
O003444,C2880,2024-05-01,P002,1,25.0,0.0,25.0,DTC,2024-05
O003445,C1241,2025-09-19,P009,1,32.0,0.0,32.0,DTC,2025-09
O003446,C2925,2024-10-12,P003,2,25.0,0.0,50.0,DTC,2024-10
O003447,C1491,2024-08-18,P006,2,25.0,0.15,42.5,DTC,2024-08
O003448,C0648,2024-02-18,P003,2,25.0,0.1,45.0,DTC,2024-02
O003449,C2881,2024-11-22,P006,1,25.0,0.15,21.25,DTC,2024-11
O003450,C1495,2025-07-28,P010,1,28.0,0.15,23.8,DTC,2025-07
O003451,C1989,2024-10-12,P002,2,25.0,0.15,42.5,DTC,2024-10
O003452,C1431,2025-02-21,P001,2,25.0,0.0,50.0,DTC,2025-02
O003453,C0104,2025-03-06,P004,1,32.0,0.0,32.0,DTC,2025-03
O003454,C1609,2024-03-04,P011,1,20.0,0.0,20.0,DTC,2024-03
O003455,C1838,2025-02-09,P012,1,79.0,0.0,79.0,DTC,2025-02
O003456,C2190,2025-11-13,P006,1,25.0,0.15,21.25,DTC,2025-11
O003457,C0903,2025-10-29,P006,1,25.0,0.1,22.5,DTC,2025-10
O003458,C1679,2024-03-19,P004,1,32.0,0.05,30.4,DTC,2024-03
O003459,C1589,2024-01-25,P006,1,25.0,0.0,25.0,Subscription,2024-01
O003460,C0370,2024-02-20,P001,1,25.0,0.0,25.0,DTC,2024-02
O003461,C0143,2024-08-07,P001,1,25.0,0.0,25.0,DTC,2024-08
O003462,C0869,2025-05-08,P011,2,20.0,0.0,40.0,DTC,2025-05
O003463,C0401,2024-01-28,P001,1,25.0,0.0,25.0,DTC,2024-01
O003464,C1638,2024-01-25,P005,1,25.0,0.0,25.0,DTC,2024-01
O003465,C0620,2024-07-15,P012,1,79.0,0.0,79.0,DTC,2024-07
O003466,C2108,2025-07-26,P010,2,28.0,0.0,56.0,DTC,2025-07
O003467,C0079,2025-04-07,P003,1,25.0,0.0,25.0,DTC,2025-04
O003468,C0353,2025-05-22,P005,1,25.0,0.1,22.5,DTC,2025-05
O003469,C0078,2025-01-29,P006,1,25.0,0.0,25.0,DTC,2025-01
O003470,C1177,2024-12-13,P009,1,32.0,0.0,32.0,DTC,2024-12
O003471,C2522,2025-08-08,P005,2,25.0,0.0,50.0,DTC,2025-08
O003472,C0905,2025-10-17,P012,2,79.0,0.0,158.0,DTC,2025-10
O003473,C2391,2025-10-04,P007,1,32.0,0.0,32.0,DTC,2025-10
O003474,C1436,2025-06-30,P006,2,25.0,0.0,50.0,DTC,2025-06
O003475,C0672,2024-05-12,P001,1,25.0,0.15,21.25,Subscription,2024-05
O003476,C1845,2024-04-11,P012,1,79.0,0.0,79.0,DTC,2024-04
O003477,C0298,2024-09-13,P010,1,28.0,0.0,28.0,DTC,2024-09
O003478,C0415,2025-03-12,P011,1,20.0,0.0,20.0,DTC,2025-03
O003479,C2301,2025-04-12,P012,1,79.0,0.0,79.0,DTC,2025-04
O003480,C1521,2025-05-11,P003,2,25.0,0.0,50.0,DTC,2025-05
O003481,C1777,2024-10-13,P006,1,25.0,0.0,25.0,Subscription,2024-10
O003482,C0145,2024-02-01,P004,1,32.0,0.0,32.0,DTC,2024-02
O003483,C2343,2024-12-07,P007,1,32.0,0.0,32.0,DTC,2024-12
O003484,C1396,2025-08-23,P006,2,25.0,0.0,50.0,DTC,2025-08
O003485,C0150,2024-08-25,P012,1,79.0,0.0,79.0,DTC,2024-08
O003486,C2383,2024-05-08,P006,1,25.0,0.0,25.0,DTC,2024-05
O003487,C1916,2024-08-24,P006,1,25.0,0.0,25.0,DTC,2024-08
O003488,C1142,2024-09-06,P001,2,25.0,0.1,45.0,DTC,2024-09
O003489,C1105,2025-03-14,P008,1,25.0,0.0,25.0,Subscription,2025-03
O003490,C1219,2024-07-26,P008,1,25.0,0.0,25.0,DTC,2024-07
O003491,C0710,2025-03-31,P001,1,25.0,0.0,25.0,DTC,2025-03
O003492,C1040,2024-10-20,P005,1,25.0,0.0,25.0,DTC,2024-10
O003493,C1843,2024-01-24,P006,2,25.0,0.0,50.0,DTC,2024-01
O003494,C1232,2025-08-27,P004,2,32.0,0.0,64.0,DTC,2025-08
O003495,C2503,2024-06-27,P012,1,79.0,0.0,79.0,DTC,2024-06
O003496,C2558,2025-12-04,P012,2,79.0,0.0,158.0,DTC,2025-12
O003497,C0662,2024-09-29,P008,2,25.0,0.1,45.0,DTC,2024-09
O003498,C2512,2024-11-22,P007,1,32.0,0.05,30.4,DTC,2024-11
O003499,C2316,2024-06-15,P005,3,25.0,0.05,71.25,DTC,2024-06
O003500,C0874,2024-09-13,P004,1,32.0,0.0,32.0,DTC,2024-09
O003501,C2413,2024-05-22,P007,1,32.0,0.0,32.0,DTC,2024-05
O003502,C0498,2024-03-20,P002,1,25.0,0.0,25.0,DTC,2024-03
O003503,C2056,2024-06-22,P002,1,25.0,0.1,22.5,DTC,2024-06
O003504,C1775,2024-12-17,P011,1,20.0,0.0,20.0,DTC,2024-12
O003505,C0937,2025-04-16,P004,1,32.0,0.0,32.0,DTC,2025-04
O003506,C0058,2024-10-16,P008,1,25.0,0.05,23.75,DTC,2024-10
O003507,C0535,2025-12-17,P009,3,32.0,0.0,96.0,Subscription,2025-12
O003508,C2867,2024-05-03,P012,1,79.0,0.0,79.0,DTC,2024-05
O003509,C2790,2025-03-29,P005,3,25.0,0.0,75.0,DTC,2025-03
O003510,C2943,2025-04-06,P009,1,32.0,0.0,32.0,DTC,2025-04
O003511,C2948,2025-01-08,P009,1,32.0,0.0,32.0,DTC,2025-01
O003512,C2747,2025-01-27,P007,1,32.0,0.0,32.0,DTC,2025-01
O003513,C1216,2025-09-25,P007,1,32.0,0.0,32.0,DTC,2025-09
O003514,C2060,2025-03-22,P004,2,32.0,0.0,64.0,DTC,2025-03
O003515,C1326,2024-07-22,P005,1,25.0,0.0,25.0,DTC,2024-07
O003516,C1046,2025-09-06,P011,1,20.0,0.0,20.0,DTC,2025-09
O003517,C1759,2025-04-13,P009,1,32.0,0.0,32.0,DTC,2025-04
O003518,C0539,2024-01-14,P002,1,25.0,0.0,25.0,DTC,2024-01
O003519,C0730,2024-03-01,P002,1,25.0,0.1,22.5,DTC,2024-03
O003520,C0805,2024-12-01,P010,2,28.0,0.0,56.0,DTC,2024-12
O003521,C2095,2024-04-29,P010,1,28.0,0.0,28.0,DTC,2024-04
O003522,C1033,2025-01-22,P010,1,28.0,0.0,28.0,DTC,2025-01
O003523,C2886,2025-12-02,P004,1,32.0,0.0,32.0,DTC,2025-12
O003524,C1523,2024-02-23,P005,1,25.0,0.0,25.0,DTC,2024-02
O003525,C0381,2025-05-09,P002,1,25.0,0.0,25.0,DTC,2025-05
O003526,C0908,2024-05-31,P001,2,25.0,0.0,50.0,DTC,2024-05
O003527,C0052,2025-05-30,P006,2,25.0,0.0,50.0,DTC,2025-05
O003528,C0654,2025-05-01,P007,1,32.0,0.0,32.0,DTC,2025-05
O003529,C1597,2024-01-03,P007,1,32.0,0.1,28.8,DTC,2024-01
O003530,C0275,2024-12-25,P004,2,32.0,0.0,64.0,DTC,2024-12
O003531,C0261,2025-03-21,P008,1,25.0,0.0,25.0,DTC,2025-03
O003532,C1320,2025-02-28,P009,1,32.0,0.0,32.0,DTC,2025-02
O003533,C2782,2024-10-29,P012,2,79.0,0.0,158.0,DTC,2024-10
O003534,C0087,2024-02-27,P009,1,32.0,0.1,28.8,DTC,2024-02
O003535,C0957,2024-05-18,P012,1,79.0,0.0,79.0,DTC,2024-05
O003536,C0380,2025-03-29,P002,1,25.0,0.05,23.75,DTC,2025-03
O003537,C0452,2024-03-02,P003,1,25.0,0.0,25.0,DTC,2024-03
O003538,C1430,2024-02-01,P002,2,25.0,0.0,50.0,Subscription,2024-02
O003539,C0019,2025-08-18,P007,1,32.0,0.1,28.8,DTC,2025-08
O003540,C1220,2024-04-13,P002,2,25.0,0.0,50.0,DTC,2024-04
O003541,C0260,2025-09-25,P011,1,20.0,0.0,20.0,DTC,2025-09
O003542,C2963,2025-08-02,P002,1,25.0,0.15,21.25,DTC,2025-08
O003543,C0728,2024-10-31,P012,1,79.0,0.0,79.0,Subscription,2024-10
O003544,C2063,2025-12-01,P009,2,32.0,0.0,64.0,DTC,2025-12
O003545,C0943,2025-03-12,P009,2,32.0,0.0,64.0,DTC,2025-03
O003546,C0712,2024-04-04,P005,2,25.0,0.0,50.0,DTC,2024-04
O003547,C0886,2024-12-18,P005,1,25.0,0.0,25.0,Subscription,2024-12
O003548,C0297,2024-07-21,P002,2,25.0,0.0,50.0,DTC,2024-07
O003549,C2234,2024-08-27,P008,2,25.0,0.15,42.5,DTC,2024-08
O003550,C1528,2024-08-07,P002,1,25.0,0.0,25.0,DTC,2024-08
O003551,C2977,2025-11-08,P008,1,25.0,0.0,25.0,Subscription,2025-11
O003552,C1662,2024-12-20,P003,1,25.0,0.0,25.0,DTC,2024-12
O003553,C2244,2025-05-18,P011,1,20.0,0.0,20.0,DTC,2025-05
O003554,C1896,2025-09-05,P010,1,28.0,0.0,28.0,DTC,2025-09
O003555,C0106,2025-11-04,P004,2,32.0,0.0,64.0,DTC,2025-11
O003556,C1492,2024-12-03,P011,1,20.0,0.15,17.0,Subscription,2024-12
O003557,C2923,2024-04-02,P012,1,79.0,0.0,79.0,DTC,2024-04
O003558,C0516,2025-05-16,P003,2,25.0,0.0,50.0,DTC,2025-05
O003559,C2114,2024-09-14,P001,2,25.0,0.0,50.0,Subscription,2024-09
O003560,C2775,2025-03-27,P001,2,25.0,0.0,50.0,DTC,2025-03
O003561,C1207,2024-04-17,P010,1,28.0,0.0,28.0,DTC,2024-04
O003562,C2054,2024-07-11,P011,1,20.0,0.0,20.0,DTC,2024-07
O003563,C2693,2024-12-31,P002,1,25.0,0.0,25.0,Subscription,2024-12
O003564,C0337,2025-06-13,P007,2,32.0,0.1,57.6,DTC,2025-06
O003565,C0418,2024-12-30,P011,1,20.0,0.15,17.0,Subscription,2024-12
